Price,Close,High,Low,Open,Volume
2024-04-05,437.7940368652344,440.4776458293539,433.31142652599976,434.1264521026199,54723000
2024-04-08,437.92327880859375,439.81172988743754,436.53179013640244,438.7283554807965,28144900
2024-04-09,439.5433349609375,440.54717829110353,434.78242711203205,440.268880585883,39521600
2024-04-10,435.7067565917969,436.57146620920383,433.62945765296865,434.34508463499066,61502200
2024-04-11,442.66424560546875,443.6184048391595,435.29925982514396,437.58530486966725,45474600
2024-04-12,435.607421875,439.5533046411986,434.2258821418016,438.42024611410295,53602600
2024-04-15,428.4411926269531,439.46381426696865,427.5963505381649,439.3743646809335,63453600
2024-04-16,428.48095703125,431.1248004520584,427.08946847613385,428.28215995244386,47619000
2024-04-17,423.25286865234375,430.48863887970884,422.31857705623514,430.4687713063223,56880500
2024-04-18,420.837646484375,425.6382892751521,420.26115319205934,423.8989211095965,46549400
2024-04-19,412.1308898925781,420.1816864022016,410.56050213994087,419.6549075000701,75136600
2024-04-22,416.27557373046875,418.62122159598886,411.4252160663763,414.77473764209736,47807700
2024-04-23,422.48760986328125,423.6902503436787,416.325264147664,418.213715146909,44384700
2024-04-24,423.9188537597656,427.11929265998185,421.62289001962966,425.5985890096038,48440300
2024-04-25,421.8713684082031,422.7360780796387,415.59970571969336,416.69299866894346,57392200
2024-04-26,428.38153076171875,429.92210186012693,424.32633147328625,425.02206053972037,41874900
2024-04-29,430.1209411621094,431.1248148789749,427.36778048835026,430.4986374251747,30022200
2024-04-30,422.010498046875,429.9320793690748,421.93099741452374,428.5306418580008,43665900
2024-05-01,418.9591369628906,427.526793526438,418.1043762633223,420.5792391092832,52251700
2024-05-02,424.30645751953125,425.2109326559096,418.07456043563815,422.7161718987801,36559000
2024-05-03,432.8343505859375,433.8282753119097,429.9917100969259,431.8006603779173,48515300
2024-05-06,437.57537841796875,437.6648280070857,433.8680281196253,434.6432882241486,30227200
2024-05-07,437.6449279785156,439.2848976550699,436.90940308002365,438.0226242148974,30996100
2024-05-08,437.38653564453125,438.7979221763024,434.89177474394637,435.0110711964072,24896700
2024-05-09,438.34063720703125,438.9171304887115,435.79619253550493,437.6548267735476,24580100
2024-05-10,439.3743896484375,441.6107204229223,437.8238694047022,439.8514844665781,27116600
2024-05-13,440.3881530761719,441.39202675305245,438.96684800150217,441.2926282142823,22994200
2024-05-14,443.2208251953125,443.75755301542756,439.7719053430275,439.9607534587685,34478300
2024-05-15,450.14849853515625,450.39697971455655,444.184950229549,445.7056538341918,41464700
2024-05-16,449.2341003417969,451.92762780687053,449.0651197953174,449.959645965884,34780400
2024-05-17,449.01544189453125,449.96960113416935,446.80892779949755,449.3632912813186,35803700
2024-05-20,452.1463317871094,452.81224441323,449.0452912822322,449.2341394197118,24474200
2024-05-21,453.0308837890625,453.2197319159989,450.0888750553738,450.287672135994,23167700
2024-05-22,452.9414367675781,454.04470900656946,450.3274098367153,453.2893164945457,25120000
2024-05-23,450.9039001464844,457.78184234537497,449.1048987978149,457.7520258165309,40899200
2024-05-24,455.1678161621094,456.44003853034314,450.81442124094525,452.5239728919007,29651000
2024-05-28,456.8873291015625,456.9469621609414,453.91550375786767,456.3903667186208,26216800
2024-05-29,453.6670227050781,455.45607515134446,452.5736993958368,452.71286342254785,29739200
2024-05-30,448.80670166015625,452.8718805159378,447.4748461559964,452.73271649368525,30714100
2024-05-31,447.9718322753906,449.7310985610512,440.3683137209429,449.0353390772498,55941300
2024-06-03,450.37713623046875,452.81223371954,445.1788987597775,451.8083903269463,32997500
2024-06-04,451.6095886230469,452.8122290903697,448.38928210498244,450.11870148213904,23767400
2024-06-05,460.71392822265625,460.79342885478496,451.64933955120875,455.19765811194037,33817400
2024-06-06,460.55487060546875,461.71777581835505,459.3820467717365,461.39971264345934,21966800
2024-06-07,460.14739990234375,462.9105095308985,459.03420902064926,460.1871653858833,25829700
2024-06-10,462.0060119628906,462.3638406330493,458.72607253600796,459.01431919638924,20719800
2024-06-11,465.1766357421875,465.2959321874115,459.22303638582815,460.72387241676694,22053300
2024-06-12,471.2694091796875,473.6051383840081,468.42679898408835,469.1225281024508,34532600
2024-06-13,473.82379150390625,475.4836591246592,471.53777679152455,474.81771621923315,25859000
2024-06-14,476.2787780761719,476.34836008469756,473.157839967531,473.62498578850034,23372600
2024-06-17,482.1131286621094,483.9021810490091,475.2351864943454,476.54714408972313,37054500
2024-06-18,482.26220703125,482.9480175176574,480.4930222351118,482.063440285676,24438600
2024-06-20,478.5449523925781,483.88232346697015,476.70618553173887,483.4648920564215,33918700
2024-06-21,477.2627868652344,479.60846508576105,475.76198109443226,478.2666605852058,39432900
2024-06-24,471.8293151855469,477.7724784027067,471.6899603501367,476.0303454875639,37751000
2024-06-25,477.2249450683594,477.5235842618228,472.9840862388635,473.92982765214083,29250200
2024-06-26,478.21051025390625,478.75805597826286,475.98058980959763,476.39868470271176,22737100
2024-06-27,479.4449157714844,480.9282381602352,477.1453027680209,477.96162376312043,26222100
2024-06-28,476.9561462402344,485.009804377067,476.3090743915452,480.24132931728025,34881600
2024-07-01,479.7535400390625,480.3209545126409,474.11898094653327,477.8819867258792,24898300
2024-07-02,484.7908020019531,484.85052984271175,478.1209095669621,478.25033001540146,26723600
2024-07-03,488.8325500488281,488.9619704978305,484.0342109510959,484.0342109510959,18064900
2024-07-05,493.9295349121094,494.3675593389876,489.3800718849898,489.67874147443626,28495900
2024-07-08,495.10418701171875,495.6616670817265,493.2724624416382,494.2978308254437,22109400
2024-07-09,495.5322570800781,497.7522430208902,494.0091364316496,496.6273180908013,25614500
2024-07-10,500.6989440917969,501.2564241916965,496.1495115315863,497.46355440684283,28046900
2024-07-11,489.7185363769531,501.01751887372984,488.5239491686358,500.8084714288421,49966600
2024-07-12,492.5955505371094,497.37396004854935,489.82804920549296,490.2959375419354,37109400
2024-07-15,493.9195556640625,498.7577233716833,491.86881880761507,494.3774792313232,31151400
2024-07-16,494.10870361328125,496.19926915513554,490.93304180388435,495.38294816768223,25950600
2024-07-17,479.6042175292969,486.60261332119603,479.5345552996865,486.0849618906109,56268800
2024-07-18,477.3344421386719,483.52648133293104,474.1289164391283,483.3472978145408,49347400
2024-07-19,473.103515625,479.5245313511087,471.809372018062,476.9959415922219,42042900
2024-07-22,480.1517333984375,481.17710180896916,475.56244189705,478.99694454321184,40300000
2024-07-23,478.4593811035156,482.25225092252134,477.981558373806,479.2458381866789,23282500
2024-07-24,461.296875,472.05827609627306,460.43079095538235,471.68994429618385,58818600
2024-07-25,456.2098388671875,465.836380804191,453.5817227700731,461.63535057513343,59256800
2024-07-26,460.88873291015625,463.8354178088728,457.7031062658662,460.5701641696498,39992100
2024-07-29,461.81451416015625,465.8064967772175,459.54476520046626,463.61637480717224,28218500
2024-07-30,455.47320556640625,464.46261063545194,452.1083952525205,463.7558108959114,41317200
2024-07-31,468.9523010253906,470.66456994014675,464.31324651936075,465.76667454850946,44552100
2024-08-01,457.5935974121094,473.4121479567119,453.93014818105814,469.63920781437156,56653900
2024-08-02,446.732666015625,451.53100522935887,442.4719077644408,448.863060331411,66323200
2024-08-05,433.4128112792969,440.3017161359523,421.546414050656,422.8007291255903,87483500
2024-08-06,437.5541076660156,445.06022037693447,432.6064489049222,435.26445938446454,63164400
2024-08-07,432.8154602050781,446.9814995118465,432.4172644998528,444.4827736124513,54929200
2024-08-08,446.05572509765625,446.9715722585002,435.1848021883716,439.0772285729269,47890100
2024-08-09,448.3851623535156,450.02773861767974,443.60672277185614,444.73164765967067,33574000
2024-08-12,449.350830078125,452.3273788379459,446.5335353049843,449.3607948449375,27795000
2024-08-13,460.5004577636719,460.7692634218396,453.63148279689347,453.7708680093339,40084500
2024-08-14,460.6498107910156,463.0190859947047,456.33925926895904,461.4263030901307,34733700
2024-08-15,472.2872314453125,472.6854271466294,466.2743761001581,466.6526726495438,38280600
2024-08-16,472.8945007324219,474.26830180128684,469.52969066645085,470.4953312452627,38383600
2024-08-19,479.1064453125,479.1462739994683,471.2419657477301,473.0338920966615,23737700
2024-08-20,478.1009826660156,480.76892733301804,476.3986481620322,478.19057442195395,29209300
2024-08-21,480.3309020996094,482.1924905795276,477.1652052071158,478.8874084800057,25658800
2024-08-22,472.7153015136719,483.3572466801833,471.67996836305514,482.6603814021867,37739600
2024-08-23,477.8421630859375,480.56983571182934,473.143380600377,477.08556993932774,36061500
2024-08-26,473.203125,478.220476394492,471.1125593872627,477.2946644624071,27452600
2024-08-27,474.61676025390625,475.6918918034219,469.5894440346769,471.5605539859083,27510000
2024-08-28,469.2310485839844,474.8755420430586,465.78661154667714,474.1488432070302,37372400
2024-08-29,468.5441589355469,475.7814658266737,467.25994960397594,471.1523759054323,41081500
2024-08-30,474.12890625,474.75607893127403,468.3948211220354,472.9044551869276,33466500
2024-09-03,459.73394775390625,471.20214908201854,457.34474294143126,471.0727590117474,44985200
2024-09-04,458.539306640625,462.36207060099395,455.6722792409272,456.60805588804857,32505100
2024-09-05,458.9673767089844,463.26793281179454,455.88130686094047,456.9066752215722,34452400
2024-09-06,446.67291259765625,459.14658265747556,446.1751603520443,458.260569077701,50624400
2024-09-09,452.41693115234375,453.4124355744246,447.7978064316884,451.0232310375074,32981200
2024-09-10,456.5981140136719,457.1058310486294,450.1970271400793,454.1889796697815,29680300
2024-09-11,466.5132751464844,467.25990345941494,449.25123219717636,457.8424401788252,57843000
2024-09-12,471.0926513671875,471.90897236695554,464.75129241952897,466.5431884079294,40175500
2024-09-13,473.203125,474.3877778345382,470.12701961313286,470.3559965945637,29111800
2024-09-16,471.112548828125,471.72975676901467,467.77763299393825,471.0627857543321,22585600
2024-09-17,471.3614501953125,475.4529897850827,468.8527896101697,474.1488812258597,30084400
2024-09-18,469.3206481933594,476.67741071769484,468.7133746450166,472.56600261469947,39909200
2024-09-19,481.1870422363281,484.04416568094024,478.3299491721025,480.440413858692,52782500
2024-09-20,480.27117919921875,481.5155597873976,476.1497761085855,480.32094227059173,34577700
2024-09-23,481.54425048828125,482.640850366717,480.1087070879797,481.4545328286473,24843000
2024-09-24,483.86700439453125,484.8240231519451,478.6831249040518,482.9598186385049,25952600
2024-09-25,484.3156433105469,486.2795443317962,483.05953522315605,483.23897054333213,26549900
2024-09-26,487.954345703125,492.17125835967835,484.2956965593865,491.8422631756141,32020200
2024-09-27,485.24273681640625,489.1207057003584,484.0564193197731,488.9811246193061,22851100
2024-09-30,486.55865478515625,486.8975982939018,481.42460830653164,484.2757374570207,30281100
2024-10-01,479.7796936035156,486.48886451106847,475.92168227108954,486.1898056570345,42735400
2024-10-02,480.4576110839844,482.3816273656089,476.24069870329294,478.8725078882411,23744000
2024-10-03,480.0987243652344,483.04955003130146,477.50676933474847,478.25444691528793,25337200
2024-10-04,485.81097412109375,486.3692375934672,480.89624764109163,485.9405764313014,30686600
2024-10-07,480.6071472167969,485.0633067429107,479.3809450518926,483.8869680030971,24975100
2024-10-08,487.78485107421875,488.4727168958394,482.35174546810964,483.15923483730273,28272000
2024-10-09,491.6228942871094,492.20111528269723,486.4390149805114,487.4857513571396,24995000
2024-10-10,491.0646667480469,492.9388501015995,488.01414462512105,489.3300644805617,25750400
2024-10-11,491.8322448730469,492.8590845771344,488.65215102887265,489.2203628430835,20644500
2024-10-14,495.95947265625,497.2853408753872,493.726418635354,494.2348187135991,26060100
2024-10-15,489.330078125,496.95638364496574,487.1667841921858,496.28844492873617,34784500
2024-10-16,489.389892578125,490.1674760780814,486.06023859507707,489.65904556627453,22996800
2024-10-17,489.72882080078125,494.95258515393766,489.66900902750683,494.90275215056863,27210700
2024-10-18,492.9388427734375,494.035442636669,491.77245236820977,492.5301087142749,25335000
2024-10-21,493.88592529296875,494.69341466131954,489.78863625441153,491.72263139969306,30336500
2024-10-22,494.4242248535156,495.90963167663193,490.4465898369971,491.20424619179255,26685800
2024-10-23,486.8477478027344,492.7195236486866,483.5479998607037,492.0615637296155,39346600
2024-10-24,490.7955017089844,491.47338873673766,487.92441497605495,490.5861300850279,22024900
2024-10-25,493.7862243652344,498.73085696087213,492.8989656912797,493.60678904569716,38762100
2024-10-28,493.865966796875,496.976300716809,493.5669079288349,496.916488943201,20477800
2024-10-29,498.6112365722656,499.7975541196288,492.3207781941025,494.1849827905077,28014100
2024-10-30,494.8429260253906,498.8006338320153,494.35445308345726,497.84361506430247,29756000
2024-10-31,482.35174560546875,490.9051639132044,482.25204917477026,490.85533090939475,41245200
2024-11-01,485.9206237792969,489.2303504152802,483.69754863687035,483.9966074918361,33655800
2024-11-04,484.5050354003906,487.864595020036,482.7504756656839,485.3125247275959,23291600
2024-11-05,490.6858215332031,491.3537602076177,486.0103420815346,486.1000597381435,24353600
2024-11-06,504.0144348144531,504.841881718078,498.05297163116376,499.00999042840357,43082200
2024-11-07,511.9497375488281,512.73733015701,506.7658582500825,506.8256700187663,32853100
2024-11-08,512.5479736328125,513.3255267130085,510.82328922416144,511.4513432889382,22924500
2024-11-11,512.2488403320312,513.9834424127648,509.3378691854966,513.774070806205,24167500
2024-11-12,511.32171630859375,513.0662973274696,508.25126710152693,512.1790995095207,25835300
2024-11-13,510.6637878417969,513.3853147659668,508.3709220958773,510.8133476964653,24567400
2024-11-14,507.11480712890625,511.202086844484,506.19764258916234,510.3248373833927,28679500
2024-11-15,495.0323486328125,501.7713952012952,492.95877244014196,501.38261867959363,51461100
2024-11-18,498.4716491699219,500.5851100268142,495.19185874342753,496.5875174805612,27192700
2024-11-19,501.9010009765625,502.3895043533527,495.54075211614304,495.8797260604786,24523000
2024-11-20,501.6119079589844,501.9209455857888,495.0223605231752,501.60192918938486,29565500
2024-11-21,503.4162902832031,505.3901395459976,496.01925366318784,504.6723678805058,34526700
2024-11-22,504.22381591796875,504.96151475229726,501.22312673009804,502.85806302821806,23826600
2024-11-25,505.02130126953125,509.86626772399495,502.69852968072695,508.32104916491807,26375200
2024-11-26,507.7328796386719,508.5603265162039,505.6593339061935,506.5066774767877,26557100
2024-11-27,503.73529052734375,506.66618904258314,500.37573083915373,506.5964289240894,24957400
2024-11-29,508.1615295410156,508.7596776658199,503.7452547791602,504.3633300196629,15334000
2024-12-02,513.6943359375,514.6613638846421,509.0388140524132,509.42762098516585,25147200
2024-12-03,515.2694702148438,515.5486323809755,511.78030821513613,512.3585292405829,18597900
2024-12-04,521.6397094726562,521.8989141052851,517.9910087683786,518.7088108930553,26086200
2024-12-05,520.1941528320312,522.4172279095515,519.80534590885,521.689507909356,18169600
2024-12-06,524.8496704101562,525.0889174852325,520.7324545957838,520.8620569024756,23762600
2024-12-09,520.7623901367188,524.7200673311128,519.6059481473477,523.9225567999812,20674400
2024-12-10,518.9879150390625,523.7531427665872,517.5523716280675,521.99858294802,24350000
2024-12-11,528.279052734375,528.9669185403193,522.9656012200102,523.3743048572086,32168600
2024-12-12,524.8696899414062,527.3220944429013,524.3911957347382,526.0460287635723,23577500
2024-12-13,528.88720703125,531.5189858488804,525.6671675702225,528.8174164894651,28780400
2024-12-16,536.5035400390625,537.4805468453278,531.3495659763669,531.4293352933635,31979900
2024-12-17,534.1408081054688,535.8155984486888,532.4759965312329,534.6990715532088,28579100
2024-12-18,514.8706665039062,535.2174988418191,513.4152264907397,533.492875441602,54703200
2024-12-19,512.5778198242188,520.1443436340368,512.2389067316958,519.576101377112,46441800
2024-12-20,517.0538940429688,523.1948531008555,507.712944414834,508.85937724769343,60530000
2024-12-23,522.0914306640625,522.470869711588,515.3614764173324,518.7763669007879,29672800
2024-12-24,529.1708984375,529.2607302964886,523.4094706075514,524.0485322584022,17558200
2024-12-26,528.8114013671875,530.4489740342622,525.5263221162263,527.5333389778602,19090500
2024-12-27,521.7818603515625,525.6660824304424,517.0888468707806,525.2267351908741,33839600
2024-12-30,514.8422241210938,518.5866402404552,511.0678538916629,514.7423974022865,34584000
2024-12-31,510.4687805175781,516.8891683491522,509.5002236457357,516.1303511956955,29117000
2025-01-02,509.4702453613281,515.870704111665,504.95695643272836,513.534161708165,36389800
2025-01-03,517.8078002929688,518.876214270739,511.7668215285793,512.5855468367399,29059500
2025-01-06,523.7589111328125,527.1338830152287,521.2526998445645,523.239726881552,36109700
2025-01-07,514.412841796875,525.2067422646539,512.5157076399819,524.8073744683829,36690300
2025-01-08,514.5027465820312,516.1502530505413,509.80973302054656,514.3130270674945,30777800
2025-01-10,506.4347839355469,510.81823127104343,503.1696640167018,510.7184045512355,40532500
2025-01-13,504.80718994140625,505.2664964430211,498.955930441633,500.4536968562401,31694200
2025-01-14,504.3279113769531,509.4003642097552,500.8431178147032,507.98246521320874,33737200
2025-01-15,515.9306030273438,517.0788540153866,510.69838510096264,512.2660850261747,34957600
2025-01-16,512.3160400390625,518.2871163063428,512.1862287337499,518.207218362087,28229000
2025-01-17,520.9630737304688,523.2896212209615,512.3459196801547,522.0714062167059,51837900
2025-01-21,524.0185546875,525.1867954798969,519.2856223520863,523.699023857799,23628000
2025-01-22,530.7185668945312,533.0251247604261,528.4719172481036,528.7814532060628,33593000
2025-01-23,531.8468627929688,531.9666792259658,527.6630996653944,528.2521869702515,23096600
2025-01-24,528.8413696289062,532.9951484463661,527.3635928962776,532.22633644199,19878300
2025-01-27,513.4443359375,517.2186756257028,509.39035345878335,510.23909385806246,60771700
2025-01-28,521.0330200195312,522.2212505417087,511.0179559555614,514.4528057450258,33194200
2025-01-29,520.0545043945312,521.8118935164292,516.1303634536972,521.6820822100884,26649000
2025-01-30,522.2711181640625,525.3165642441627,517.438359498841,522.9301694920367,27431300
2025-01-31,521.5122680664062,530.7285656818225,520.4139303866243,526.1353786930239,38845500
2025-02-03,517.3385009765625,520.0744112670776,510.2890160078782,512.7053954765727,40580800
2025-02-04,523.6890258789062,524.3280875345033,517.4583270975198,517.8577558683364,26046800
2025-02-05,526.0654907226562,526.2252866098556,519.8447867569009,521.0430121337988,21134100
2025-02-06,528.8114013671875,529.0211106171839,524.9571635327574,526.5747464776587,19434500
2025-02-07,522.141357421875,531.3076811301025,521.4124638907397,529.3506385655694,29605500
2025-02-10,528.4619140625,529.5702465773193,525.9656367169049,526.4349076046266,20852800
2025-02-11,527.2037963867188,529.1309152421704,525.0470395107318,525.176850812149,19325500
2025-02-12,527.5133056640625,528.4019950074942,521.1727857139907,521.522240157499,25009400
2025-02-13,535.10205078125,535.4215206592452,528.4020202629058,529.190821985701,28714800
2025-02-14,537.3486938476562,538.037668843142,534.8723452415906,535.2118657811616,17862600
2025-02-18,538.5668334960938,539.1959002552666,535.2417750467905,538.9262828029723,20565000
2025-02-19,538.7166748046875,540.0047320561414,535.6612335791547,537.7680771648068,19666900
2025-02-20,536.4299926757812,538.2972031880117,531.6671371127117,537.9277590296091,26550800
2025-02-21,525.296630859375,537.5982924495162,524.927186702252,537.5783027293683,47093800
2025-02-24,519.0958862304688,528.282199221784,518.7564266339529,527.0939687454339,39268400
2025-02-25,512.5556640625,518.5467299482928,508.6814365808121,518.4668320054188,48940000
2025-02-26,513.7938232421875,518.8862050191877,510.60857068019567,514.7624106136165,34457600
2025-02-27,499.5250549316406,518.2970788098012,499.3053813068577,517.3584760922864,52448000
2025-02-28,507.413330078125,508.02240713965296,496.1900461196219,499.38529339387156,47654000
2025-03-03,496.3098449707031,512.2760249711163,492.84501082888505,510.75829932931043,44587200
2025-03-04,494.8121032714844,502.98991062423903,487.0137349661512,493.44414810630246,67875400
2025-03-05,501.2624816894531,502.8800645204116,490.52848919261544,495.4611356242819,46323700
2025-03-06,487.4730529785156,497.83757093660563,485.4760310990004,492.95486828670147,57574300
2025-03-07,491.0577087402344,492.5454803049767,479.81446568968875,486.4345981651802,54714700
2025-03-10,472.0260925292969,483.2493458601562,467.96214564805655,482.73013113594277,76668000
2025-03-11,470.89776611328125,478.0970214694122,466.31460454838,471.6466493194181,68760800
2025-03-12,476.2098693847656,480.34368899120636,471.0875031883269,478.4465242260423,46971100
2025-03-13,467.6426086425781,475.5707879212251,465.73544909598814,475.5408338119963,46563300
2025-03-14,478.9457702636719,479.84442403236915,472.41550005943543,473.0246075899529,43563000
2025-03-17,482.0511169433594,485.11655285143536,477.08851633816323,478.89581870707696,41744400
2025-03-18,473.8334045410156,478.8958320033506,471.7065712980047,478.696148092504,39072300
2025-03-19,480.1739501953125,484.6073108234791,474.1628947137665,476.100008413995,40430300
2025-03-20,478.5463562011719,483.82845706038523,475.47092548434057,476.16989532147545,36780500
2025-03-21,480.1239929199219,480.89283536764714,472.2058085419186,473.3740492680448,42234900
2025-03-24,490.6600036621094,491.510009765625,484.3999938964844,487.739990234375,34567200
2025-03-25,493.4599914550781,493.6199951171875,490.4200134277344,491.3900146484375,26035200
